Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2506.18957v1,对《思维的错觉》的评论：将推理悬崖重新定义为代理差距,http://arxiv.org/abs/2506.18957v1,Shojaee等人（2025年）最近的研究成果，题为《思维的错觉：通过问题复杂性的视角理解推理模型的优点和局限性》，提出了一项引人入胜的实证发现，即“推理悬崖”，其中大型推理模型（LRMs）在超过特定复杂度阈值后，其表现会急剧下降，作者将其视为思维链（CoT）推理的内生扩展限制。本文在承认该研究方法严谨性的同时，认为这一结论受到了实验误差的影响。我们认为，观察到的失败并非基本认知边界的证据，而是静态、仅文本评估范式下系统级约束的预期结果，包括工具使用限制、上下文窗口回忆问题、缺乏关键认知基准、统计报告不足以及输出生成限制。我们通过代理差距的视角重新审视这种性能崩溃，认为模型并非在推理上失败，而是在一个极其受限的界面中执行。我们通过实证分析证明，一个最初在仅文本生成时宣布谜题不可能解决的模型，现在利用代理工具不仅解决了谜题，还掌握了远超先前无法克服的推理悬崖的复杂变体。此外，我们对o4-mini和GPT-4o等工具辅助模型的实证分析揭示了代理推理的层次结构，从简单的程序执行到复杂的元认知自我纠正，这对我们定义和衡量机器智能具有重要意义。大型推理模型（LRMs）的思维错觉与其说是推理缺陷，不如说是缺乏行动工具的潜在能力所致。,谢拉兹·汗,2025/6/23,2025/6/23,,N/A,"['人工智能', '计算与语言', '学习']"
2506.18829v5,经济复杂性理论,http://arxiv.org/abs/2506.18829v5,经济复杂性方法已成为经济发展、经济地理学和创新的流行工具。然而，尽管它们得到了广泛应用，但我们仍然缺乏一个为这些方法提供坚实数学基础的机制模型。在这里，我们通过分析推导出与一个机制模型相关的经济复杂性特征向量，在该模型中，一个经济活动（例如一个国家在产品上的活动）的产出取决于该活动所需因素的共同存在。通过分析和数值推导，我们表明经济复杂性指数（或ECI）是一个经济拥有许多因素的几率的单调函数，验证了它是对多种生产要素存在的无偏见估计的观点。然后，我们将这一结果推广到其他生产函数和包含价格、工资和消费的短期均衡框架中，表明推导出的工资函数与经济收敛到与其复杂性相容的收入是一致的。最后，我们利用这个模型来解释相关活动网络（如产品空间和研究空间）的差异，表明这些网络的形状可以通过不同的因素分布来解释。这些发现解决了经济复杂性文献中长期存在的难题，并验证了经济复杂性常用指标作为多种生产要素共同存在的估计。,塞萨尔·A·希达尔戈,2025/6/23,2025/9/30,,N/A,[]
2506.18487v1,I：中心双曲组件的边界：动力学性质,http://arxiv.org/abs/2506.18487v1,我们研究了中心双曲组件$\mathcal H_d$边界的多项式映射的动力学。我们证明了Julia集的局部连通性，以及$\partial\mathcal H_d$的规则部分上的映射的刚性定理。我们的证明基于Fatou树的构造，并采用谜题技术作为关键的方法论框架。这些结果适用于更大类别的映射，对于这些映射，最大的Fatou树等于填充的Julia集。,截草,2025/6/23,2025/6/23,,N/A,['动力系统']
2506.17397v1,由流体滑移引起的石墨烯纳米粒子悬浮液中负的内在粘度,http://arxiv.org/abs/2506.17397v1,纳米颗粒悬浮液的粘度通常预期会随着颗粒浓度的增加而增加。然而，越来越多的关于原子级薄纳米材料如石墨烯悬浮液的实验结果与这一预期相矛盾。一些实验表明，在高剪切速率和低固体浓度下，有效悬浮液粘度值甚至低于纯溶剂，即固有粘度为负。为了解释这一令人困惑的现象，我们结合了分子动力学和边界积分模拟，以研究在较高佩克莱特数（Pe > 100）下，水中的几纳米石墨烯片的剪切粘度。我们的结果表明，从4.5到12.0的几何长宽比范围内，固有粘度随着长宽比的增加而降低，并在超过一个阈值长宽比（约5.5）时变为负值。我们证明，这种异常行为源于液体-固体界面处的流体动力学滑移，这抑制了颗粒的旋转，并促进了与流动方向的稳定对齐，从而相对于纯溶剂中的耗散，减少了粘性耗散。这种滑移机制适用于分子模拟中探索的完全3D圆盘状和准2D颗粒几何形状。随着石墨烯颗粒浓度在稀溶液中增加，粘度最初降低，低于纯水的粘度。然而，在较高浓度下，颗粒聚集变得显著，导致在达到最小值后粘度上升。这些发现证实了由于流体动力学效应，石墨烯悬浮液中确实发生了固有粘度为负的现象。我们的工作对可调粘度的润滑剂、油墨和纳米复合材料的开发具有重要意义。,阿迪扬特·阿格拉瓦尔,2025/6/20,2025/6/20,,N/A,['软凝聚物']
2506.16871v2,$Ξ$-超核约束对相对论方程态及超子星性质的影响,http://arxiv.org/abs/2506.16871v2,描述超子星的状态方程和内部结构时，由于对超子相互作用机制的理解有限，仍然存在重大不确定性。因此，通过结合最新的天文观测和超子核物理实验来限制相互作用参数空间是至关重要的。在本研究中，我们在Sun2023APJ942.55中考虑的Λ超子之上，纳入了$Ξ$超子核物理实验的实验约束。具体来说，基于$Ξ$超子核实验更新的超子分离能测量，构建了一系列$ΞN$有效相互作用，并提出了一种线性相关性，即它们的标量（σ）和矢量（ω）耦合强度比之间的相关性，作为从$Ξ$超子核物理中得出的约束。结合实验相关性和天文观测数据，进行了四种类型的分析，以限制超子-核相互作用和超子星的性质。与矢量ω介子-超子耦合相比，在超子核物理中引入线性相关性对标量σ介子-超子耦合施加了更严格的约束，显著增强了其耦合强度，从而确保了状态方程的刚性，突出了超子核研究在解决超子谜题问题中的关键作用。因此，在结合天文观测和核物理约束的情况下，考虑了本研究中所有五种相互作用，可以实现的最高质量约为$2M_{\odot}$。随着对超子-核贡献的更可靠估计，超子出现在中子星内部的分数和阈值密度的不确定性显著降低，以及质量-半径预测的不确定性也相应减少。,石源鼎,2025/6/20,2025/10/16,,N/A,"['核理论', '高能天体物理现象']"
2506.15428v2,电磁探测器揭示 $Λ_c(2940)$ 的内部结构,http://arxiv.org/abs/2506.15428v2,2006年发现的开放性 charm 重子 $Λ_c(2940)$ 由于其“低质量之谜”引起了人们的兴趣，这与 charmonia 类别的 $X(3872)$ 相似。这两个态都挑战了传统的强子解释，其中 $X(3872)$ 被理解为 $D^*\bar{D}$ 分子态，而 $Λ_c(2940)$ 被假设为 $D^*N$ 分子态。这项工作研究了 $Λ_c(2940) \to Λ_c(2286)γ$、$Λ_c(2940) \to Λ_c(2595)γ$ 和 $Λ_c(2940) \to Λ_c(2765)γ$ 的辐射衰变模式，这些模式与在 $X(3872)$ 中观察到的辐射跃迁类似。我们使用一玻色子交换模型来获取 $D^*N$ 分子空间波函数作为输入，计算了衰变宽度和它们的比值，发现不同的量子数假设会导致差异。我们的发现强调了电磁探测揭示其本质的潜力，并突出了需要专门的实验研究来验证这些理论预测。,陈平,2025/6/18,2025/9/18,,N/A,"['高能物理-现象学', '高能物理实验']"
2506.15400v3,最大平均子张量问题：平衡与非平衡性质,http://arxiv.org/abs/2506.15400v3,在这篇论文中，我们介绍了并研究了最大平均子张量（$p$-MAS）问题，该问题旨在找到一个大小为$k$的给定随机张量（大小为$N$，阶数为$p$）的子张量，使其元素之和最大。我们受到最近关于该问题的矩阵情况研究的影响，在该研究中，已经对$1 \ll k \ll N$的渐近区域中的几个平衡和非平衡性质进行了解析描述，并观察到一种令人困惑的现象，即集群平衡相和在此相中产生子矩阵的高效算法共存。在这里，我们将矩阵情况的平衡和算法性质的前期结果扩展到张量情况。我们表明，张量情况具有与矩阵情况相似的平衡相图，以及考虑的算法的整体相似现象学。此外，我们使用重叠间隙性质和Franz-Parisi分析考虑了非平衡景观性质，并讨论了其对平均情况算法难度的含义或缺乏含义。,维托里奥·埃尔巴,2025/6/18,2025/11/14,,N/A,"['无序系统与神经网络', '信息理论', '概率']"
2506.15230v2,大麦哲伦云中30 Doradus星系R136星团中非常巨大恒星的演化模型,http://arxiv.org/abs/2506.15230v2,LMC中的R136星团包含超过100个太阳质量的恒星群体，其中包括R136a1，这是已知质量最大的恒星。非常 massive 星（VMSs）在反馈过程中发挥着重要作用，并可能产生异型超新星类型和数十个太阳质量的黑洞。R136a1、R136a2和R136a3这3颗最亮恒星的演化历史和最终命运一直是个谜。我们希望通过旋转单星MESA模型来解决这个问题。我们产生了插值模型网格，并应用马尔可夫链蒙特卡洛分析来比较我们的模型与观测结果。超新星前体的性质强烈依赖于质量损失和AM耦合方案。我们预测，在LMC金属丰度下，我们的基准模型网格不会产生对偶不稳定性和伽马射线暴前体。主序星上沃尔夫-雷叶型质量损失率的开始导致恒星质量和光度的快速下降。质量转折意味着只有在有额外约束的情况下才能推断出演化历史。我们利用表面氦丰度，这提出了一个难题：最亮的恒星R136a1的氦含量比R136a2和R136a3要少。我们提出，如果R136a2和R136a3最初的质量都大于R136a1，那么这种情况可以得到解释。通过将我们的模型严格与光谱学观测结果进行对比，我们估计R136a1的初始质量为346±41个太阳质量，而R136a2和R136a3的初始质量大于500个太阳质量。尽管VMSs只存在于年龄小于2百万年的最年轻星团中，但我们的研究加强了它们在局部和星系演化中的作用。在LMC金属丰度下，它们将在经历剧烈的质量损失后，通过单星演化成为富含氦的恒星而可观测。如果核心坍缩导致超新星爆发，它将是Ib/c型。[摘要],"Z. Keszthelyi 这个短语看起来像是一个人的名字，其中 ""Z."" 可能是名字缩写。在中文中，我们可以将其翻译为：

Z.凯什特莱伊（音译）

请注意，这是按照音译的方式来翻译的，具体名字的中文写法可能会有所不同。",2025/6/18,2025/6/20,,N/A,"['太阳与恒星天体物理学', '星系的天体物理学', '高能天体物理现象', '天体物理学的仪器和方法']"
2506.14955v1,近期对卡西米尔难题的解决方案正等待其实验验证。,http://arxiv.org/abs/2506.14955v1,关于卡西米尔之谜的合理解决方案，即认为耗散的Drude模型不适用于横电倏逝波领域的讨论。计算表明，对于传播波以及具有横向磁极化的倏逝波，Drude模型可以通过Lifshitz理论用于计算卡西米尔力，且与测量数据无矛盾。计算了在准备中的实验参数下，磁偶极子在金属表面附近振荡时磁场横向分量的值，该实验旨在直接检验Drude模型在横电倏逝波领域的有效性。通过与具有空间非局域介电响应并在零频率处具有双极点的石墨烯案例进行比较，假设在该领域耗散等离子体模型的成功也是由于存在双极点。,"V. M. Mostepanenko 这个短语看起来像是一个人名。在中文中，通常直接按照拼音来翻译或者保留原名。所以，这个短语可以翻译为：

V. M. 莫斯特帕涅科

或者保留原名：

V. M. Mostepanenko",2025/6/17,2025/6/17,,N/A,"['量子物理学', '材料科学']"
2506.14342v1,过掺杂YBa$_2$Cu$_3$O$_{7-δ}$中低温平面载流子密度的掺杂依赖性,http://arxiv.org/abs/2506.14342v1,量子临界点（QCP）是否在空穴掺杂铜氧化物中区分了伪隙（PG）区域的结束，在特定的掺杂水平 $p^* \approx 0.19$ 处，这仍然是一个未解之谜。这个谜题的关键部分在于，电子结构计算预测的载流子密度如何在 $p > p^*$ 的情况下得到恢复。在这里，我们使用高达 67 T 的磁场将超导性抑制到 50 K，从而允许同时测量过掺杂 Y$_{1-x}$Ca$_x$Ba$_2$Cu$_3$O$_{7-δ}$ 单晶的低温霍尔数 $n_{\mathrm{H}}$ 和面内电阻各向异性 $ρ_a/ρ_b$。我们证实了之前的研究发现[Badoux 等人，自然 531，210 (2016)]，即 $n_{\mathrm{H}}$(50 K) 在 $p^*$ 以下表现出急剧增加。利用测量的电阻各向异性，我们提取了平面载流子密度 $n_{\mathrm{pl}} = n_{\mathrm{H}} (ρ_a/ρ_b)^{-1}$。$n_{\mathrm{pl}}$(50 K) 的掺杂依赖性揭示了两个关键发现：（i）在最佳掺杂下，$n_{\mathrm{pl}} \approx p$；（ii）$n_{\mathrm{H}}(p)$ 的急剧上升被软化，以至于在 $p^*$ 处，完整的费米体积（$n_{\mathrm{pl}} = 1 + p$）只部分恢复。这一结果不利于一个传统的QCP情景，其中伪隙端点对应于重构的费米面。,丽贝卡·尼科尔斯,2025/6/17,2025/6/17,,N/A,['超导现象']
2506.13886v2,使用多语言数字谜题研究语言模型中语言推理与数学推理的相互作用,http://arxiv.org/abs/2506.13886v2,在各个语言中，数字系统的构建和组合方式差异很大。尽管人类能够一致地学会应对这种多样性，但大型语言模型（LLMs）在涉及跨语言数字系统的语言-数学谜题上却遇到了困难，而人类可以成功地学会解决这些谜题。我们通过一系列实验来探究为什么这项任务对LLMs来说如此困难，这些实验梳理了语言中数字的语言和数学方面。我们的实验表明，除非问题中的数学运算被使用已知符号（如“二十 + 三”中的“+”、“×”等）明确标记，否则模型无法持续地解决这类问题。在进一步的消融研究中，我们探讨了数字构建和组合的各个参数如何影响性能。虽然人类利用自己对数字的语言理解来推断数字的隐含组合结构，但LLMs似乎缺乏这种隐含数字结构的观念。我们得出结论，从人类规模数据中的隐含模式灵活推断组合规则的能力，仍然是当前推理模型面临的一个开放挑战。,安特拉·拉加维·巴特拉查里亚,2025/6/16,2025/10/15,,N/A,"['计算与语言', '人工智能']"
2506.13684v1,舒伯特结构常数的和，其柯西特长度有界,http://arxiv.org/abs/2506.13684v1,Pak-Robichaux最近为舒伯特结构常数引入了一条签名谜题规则，他们利用这条规则来证明这些常数与有限个逆序数之和$γ_k(n)$是多项式的。我们给出了他们定理的一个不同、概念性的证明。我们的论证计算了$γ_k(n)$的主导项，并将其扩展到所有经典李群类型。,艾达·斯特勒泽,2025/6/16,2025/6/16,,N/A,"['组合数学', '表示论']"
2506.12813v1,"基于DFT的见解：孤对电子铁电钙钛矿在有限温度下的性质——以CsGeX$_3$（X=Cl, Br, I）为例",http://arxiv.org/abs/2506.12813v1,铁电体由于其在基础和实用方面的吸引力，几十年来一直是科学关注的焦点。最近，在半导体卤化物钙钛矿中发现了铁电性，这既在同一材料中提供了铁电性和半导体性的罕见组合，也为现有的钙钛矿氧化物铁电体提供了一种可能的替代品。我们提出了一种在有限温度下模拟此类材料的方法，能够再现关键实验和第一性原理数据，如居里温度、相变序列、自发极化和软模频率。关键的方法论发现是混合交换关联函数在参数化具有孤对电子的铁电体有效哈密顿量方面的优越性能。报告了CsGeX$_3$（X=Cl，Br，I）有效哈密顿量的参数化。将该方法应用于研究CsGeX$_3$中的极化反转，允许开发一个“简约”模型来描述铁电体中的极化反转，该模型揭示了极化反转的机制及其关键特征，例如矫顽场、温度和交流场频率之间的关系。重要的是，该模型揭示了计算中矫顽场过度估计这一众所周知且始终令人困惑的起源。此外，我们报告了CsGeX$_3$铁电体的各种有限温度性质，如介电损耗角正切、热释电系数和储能密度，这些性质表明这些卤化物钙钛矿具有与它们的氧化物类似的特点。我们相信，我们的工作提供了重要的方法论进步，加深了对铁电体的基本理解，并揭示了卤化物钙钛矿铁电体的潜力。,拉维·卡希卡尔,2025/6/15,2025/6/15,,N/A,['材料科学']
2506.12612v1,不可定向的 nurturebe（注：Nurikabe 是一种逻辑拼图游戏，而“不可定向”在这里可能指的是游戏中的某些规则或特性）,http://arxiv.org/abs/2506.12612v1,我们研究在非可定向表面上进行的Nurikabe谜题。具体来说，我们提出了两种非可定向Nurikabe版本，并调查了它们在莫比乌斯带、克莱因瓶以及大小为$1\times n$的射影平面上的组合性质。我们的结果在OEIS序列A101946、A213387、A123203和A001045（雅可比斯塔尔序列）之间建立了新的联系。,约瑟夫·布伦,2025/6/14,2025/6/14,,N/A,['组合数学']
2506.12305v2,脉冲星闪烁：如果表面有山脉会怎样？,http://arxiv.org/abs/2506.12305v2,本文提出了一种计算脉冲星真空内间隙高度和潜能的数值框架。结果表明，脉冲星极冠上的小山丘往往会显著影响内真空间隙的性质，使得火花更容易形成。在这种情况下，观测到的来自位于传统脉冲星死亡线以下的脉冲星PSR J0250+5854和PSR J2144-3933的磁层活动，以及一些单脉冲调制现象也可以得到解释。此外，小山丘的存在应该取决于脉冲星内部超核物质令人费解的状态。为了在表面维持稳定的山脉，脉冲星可能由固体奇异子物质组成，这种物质既符合电荷中性，也符合夸克的味对称性。,徐子豪,2025/6/14,2025/12/11,,N/A,['高能天体物理现象']
2506.11966v1,解决中子星燃烧和核物理紧张关系的方案,http://arxiv.org/abs/2506.11966v1,当中子星从伴星吸收物质时，这些物质会在它们周围形成一个盘，最终落在它们的表面。在这里，燃料可以点燃，产生被称为I型爆发的明亮闪光。基于最先进核反应的理论计算能够解释爆发中的许多特征。然而，模型预测在高速吸收率下爆发应该停止，但在许多源中，它们在远低于这个速率时消失。此外，它们的复发时间也与预测存在很大差异。尽管已经提出了各种解决方案，但没有一个能够解释所有的观测约束。在这里，我们描述了一个新的模型，它在一个统一的框架内解释了所有矛盾的行为。我们通过将数据与新的模拟进行比较，能够重建决定爆发特性的星表条件。我们发现强有力的证据表明，驱动爆发行为的物理机制是靠近星体的吸积盘结构。这种联系将令人困惑的爆发现象学与核物理学调和起来，也为研究紧凑物体周围的吸积过程开辟了新的窗口。,"Y. Cavecchi 这个短语看起来像是一个人名。在中文中，通常直接按照拼音来翻译或者保留原名。所以翻译成中文可以是：

Y. 卡韦奇

或者保留原名：

Y. Cavecchi",2025/6/13,2025/6/13,,N/A,['高能天体物理现象']
2506.10887v3,泛化还是幻觉？理解Transformer中的无上下文推理,http://arxiv.org/abs/2506.10887v3,大型语言模型（LLMs）可以通过微调获取新知识，但这个过程表现出一种令人困惑的双重性：模型可以从新事实中惊人地泛化，同时也容易产生错误的幻觉。然而，这种现象背后的原因仍然了解不多。在这项工作中，我们认为这两种行为都源于一个称为上下文无关推理（OCR）的单一机制：通过关联概念（即使这些概念之间没有因果关系）来推断含义的能力。我们在五个著名的LLMs上的实验证实，OCR确实驱动了泛化和幻觉，这取决于关联的概念是否具有因果关系。为了构建对这一现象的严谨理论理解，我们将OCR形式化为一个合成的事实回忆任务。我们通过实验表明，一个单层单头注意力机制变压器，具有分解的输出和价值矩阵，可以学会解决这个任务，而一个具有组合权重的模型则不能，这突显了矩阵分解的关键作用。我们的理论分析表明，OCR能力可以归因于梯度下降的隐含偏差，它倾向于最小化组合输出-价值矩阵的核范数。这种数学结构解释了为什么模型能够以高样本效率学会将事实和含义联系起来，无论这种相关性是因果的还是虚假的。最终，我们的工作为理解OCR现象提供了理论基础，为分析和减轻从知识注入中产生的不当行为提供了一个新的视角。,黄一晓,2025/6/12,2025/10/25,,N/A,"['计算与语言', '学习']"
2506.10062v3,普适可观测量、超对称RG流和全息对偶性,http://arxiv.org/abs/2506.10062v3,我们构建并分析了无限类规则超引力背景，这些背景与四维超共形场论（SCFTs）相关，这些SCFTs是在一个圈上紧致化且具有保持超对称性的扭曲。这些流动导致三维有隙量子场论（QFTs）并保持四个超对称。这些解出现在IIB型、IIA型和十一维超引力中，并通过引入避免与CFT库仑分支的 holographic 描述相关的典型奇点的变形，推广了已知构造。我们考察了几个可观测量：威尔逊环、holographic中心电荷和复杂性。我们表明，它们表现出普遍的分解，每个可观测量都分解为UV-CFT贡献乘以一个与流动相关的因子。我们还探讨了更高曲率修正变得相关的参数区域，这影响了某些可观测量的物理解释。我们的发现为holographic RG流动的普遍特征提供了新的见解，并解决了一个与这些系统中的复杂性相关的谜题。,狄米特里奥斯·查齐斯,2025/6/11,2025/7/23,,N/A,['高能物理理论']
2506.09914v1,从理论到实践：推进多机器人路径规划算法与应用,http://arxiv.org/abs/2506.09914v1,"标记的多机器人路径规划（MRPP）问题涉及高效地将机器人从起点配置路由到目标配置，同时避免碰撞。尽管在解决方案质量和运行时间方面取得了进展，但其复杂性和工业相关性继续推动着研究。这篇论文介绍了具有可证明保证和实用启发式算法的可扩展MRPP方法。首先，我们研究了二维网格上的密集MRPP，这与仓库和包裹系统相关。我们提出了鲁比克表方法，为最多 $\frac{m_1 m_2}{2}$ 台机器人实现了 $(1 + δ)$-最优完工时间（其中 $δ\in (0, 0.5]$），高效地解决了大型实例，并设定了新的理论基准。接下来，我们解决了现实世界的MRPP问题。我们为结构化环境（例如，仓库、停车系统）设计了最优布局，并提出了一种基于谜题的系统，用于密集、无死锁的自动驾驶车辆停车。我们还扩展了MRPP到Reeds-Shepp机器人，引入了运动原语和平滑技术，以确保在非完整约束下的可行、高效路径。仿真和现实世界测试验证了该方法在城市驾驶和机器人运输场景中的有效性。",滕国,2025/6/11,2025/6/11,,N/A,['机器人技术']
2506.09250v2,对“思维的错觉”进行评论：通过问题复杂性的视角，理解推理模型的优势与局限性,http://arxiv.org/abs/2506.09250v2,Shojaee等人（2025年）报告称，大型推理模型（LRMs）在超过一定复杂度的规划谜题上表现出“准确度崩溃”。我们证明，他们的发现主要反映了实验设计上的局限性，而不是基本的推理失败。我们的分析揭示了三个关键问题：（1）汉诺塔实验可能会超过模型输出令牌的限制，模型在其输出中明确承认了这些限制；（2）作者们的自动化评估框架未能区分推理失败和实际限制，导致对模型能力的误分类；（3）最令人担忧的是，他们的河过桥基准测试由于船只容量不足，对于N>5的情况包含了数学上不可能的实例，然而模型因为未能解决这些无解的问题而被评分失败。当我们通过请求生成函数而不是穷举移动列表来控制这些实验上的瑕疵时，初步的多模型实验表明，在之前报告为完全失败的汉诺塔实例上，准确度很高。这些发现强调了在评估人工智能推理能力时进行仔细实验设计的重要性。,A. 拉文森,2025/6/10,2025/6/16,,N/A,"['人工智能', '学习']"
2506.08295v1,从被动到主动推理：大型语言模型能否在信息不完整的情况下提出正确的问题？,http://arxiv.org/abs/2506.08295v1,尽管现有的基准测试在多个领域探究了大型语言模型（LLMs）的推理能力，但它们主要评估的是被动推理，即向模型提供所有解决问题所需的信息。相比之下，主动推理——即LLMs必须与外部系统交互以获取缺失的证据或数据——却很少得到系统性的关注。为了解决这一不足，我们提出了AR-Bench，这是一个专门设计用来评估LLMs主动推理技能的新基准。AR-Bench包含三个任务家族——侦探案件、情境谜题和猜数字——共同模拟现实世界的代理场景，并衡量在常识、逻辑和符号推理挑战中的表现。在AR-Bench上的实证评估表明，当代LLMs在主动推理方面存在明显的困难：它们经常无法获取或利用完成任务所需的信息。这一差距凸显了它们在被动和主动推理能力之间的显著差异。此外，消融研究表明，即使是基于树状搜索或后训练的高级策略，也只能带来微小的提升，远远达不到实际部署所需的水平。总的来说，这些发现突出了推进主动推理方法的重要性，例如，在训练中融入交互式学习、实时反馈循环和环境感知目标。该基准可在以下网址公开获取：https://github.com/tmlr-group/AR-Bench。,张克周,2025/6/9,2025/6/9,,N/A,"['学习', '人工智能', '计算与语言']"
2506.08207v1,由于硅二聚体行上的吸附原子迁移，Ag吸附原子在Si(100)表面的二聚化在令人惊讶的低温度下发生。,http://arxiv.org/abs/2506.08207v1,黄等人[物理化学化学物理，2021，23，4161]报道了在低温（甚至低至140 K）的蒸镀过程中，在Si(100)表面形成Ag加合物的实验观察令人费解。这种解释是通过Si二聚体行上的简单热迁移实现的，而一旦Ag吸附原子落在二聚体行之间的最佳结合位点，扩散就变得不活跃。之前假设的由于Ag原子落在Si表面形成的热点导致的短暂移动性，并未对移动性和二聚体形成产生显著贡献。通过结合沉积事件的传统动力学计算、代表热激活事件的鞍点系统搜索以及从100 K到300 K的温度范围内系统长时间尺度演化的动力学蒙特卡洛模拟，模拟了实验条件。计算结果表明，沿Si二聚体行平行和垂直方向的扩散能垒几乎相等，表明各向同性扩散，但模拟显示高度各向异性扩散，因为最佳的迁移机制涉及Ag吸附原子在Si二聚体行上的多次跳跃。研究发现，撞击的Ag原子有90%的几率落在二聚体行上，而热点产生的冷却速度太快，短暂移动性无法发挥重要作用，但沿着二聚体行热激活跳跃的能量垒足够低，使得迁移即使在100 K时也能活跃进行。迁移的Ag吸附原子可以与位于行间稳定结合位点的另一个Ag吸附原子或同一行上的另一个吸附原子二聚化。140 K沉积的模拟显示，大部分沉积的Ag原子最终形成二聚体。,亚历杭德罗·佩尼亚-托雷斯,2025/6/9,2025/6/9,,N/A,['材料科学']
2506.08116v2,原初种子黑洞及其宿主在第一亿年内的特性：对詹姆斯·韦伯太空望远镜的启示,http://arxiv.org/abs/2506.08116v2,詹姆斯·韦伯太空望远镜（JWST）的观测为可能存在的黑洞打开了一扇诱人的新窗口，这些黑洞的偏移量最早可追溯到$z \sim 10.4$。这些观测显示了一些令人困惑的特性，包括在$z \sim 10$时意外地存在质量巨大的黑洞，以及无法解释的黑洞与恒星质量比极高（$M_{\rm BH}/M_*\geq 0.1$）。这些特性对我们旨在用“宇宙学”原始黑洞（PBHs）来解释的“天体物理”种子和增长模型构成了严重挑战。我们提出了PHANES，这是一个分析框架，它追踪了暗物质晕及其在第一个十亿年内由质量在$10^{0.5}-10^6 M_\odot$之间的PBH种群所种下的重子演化。PBH种子模型产生了黑洞质量函数，该函数在$z \sim 5$（15）时，对于本工作中考虑的不同模型，介于$10^{1.25-11.25} ~(10^{0.75-7.25})M_\odot$之间。有趣的是，PBH种子模型（自旋$s=0$或$-1$）自然导致在$z \sim 5-15$时$M_{\rm BH}/M_*\geq 0.25$的极高值。对于典型的恒星质量$M_* =10^9 M_\odot$，我们发现当$s=0$（-1）时，在$z=5$的平均值约为$M_{\rm BH}/M_* \sim 0.4~ (1.6)$，为PBH种子模型提供了确凿的证据。PBH种子模型的另一个特点是它们能够产生黑洞与恒星质量比极高且极端贫金属的系统（$Z \leq 10^{-2}~Z_\odot$）。该模型产生的PBH与暗物质的比例$\leq 10^{-9}$，恒星质量函数比观测值低四个数量级，与所有当前宇宙学和天体物理学的界限相符。,普拉蒂卡·达亚尔,2025/6/9,2025/11/21,,N/A,"['星系的天体物理学', '宇宙学与非规则天体物理学']"
2506.07764v1,夸克系统的层序：罗珀共振之谜及相关问题,http://arxiv.org/abs/2506.07764v1,本文回顾了径向激发与轨道激发的排序问题。研究表明，当前的重子夸克模型无法解释罗珀共振的位置，该共振略低于最低负宇称激发。我们还研究了与光谱相关的一些问题，例如能量对夸克质量依赖性的问题，以及在简单铬电模型中存在束缚态的可能性。,让-马克·理查德,2025/6/9,2025/6/9,,N/A,"['高能物理-现象学', '核理论']"
2506.07554v1,质子光前引力结构和质量分解,http://arxiv.org/abs/2506.07554v1,重子引力形式因子（GFFs）包含了关于其夸克和胶子成分内部质量、自旋、压力和剪切分布的必要信息。我们使用基于光前量子化的哈密顿量，并输入量子色动力学（QCD）参数的完全相对论、非微扰框架，计算了质子的夸克和胶子GFFs。这使我们能够量化动态胶子对质子机械性质（如压力和剪切分布）的影响。我们的预测与最近的大型量子色动力学模拟结果和实验提取结果吻合良好。我们还确定了质子的质量和机械半径，并解决了其质量分解的长期难题。在尺度 $μ^2 = 4~\mathrm{GeV}^2$ 下，我们发现夸克能量、胶子场能量、夸克凝聚态和QCD迹异常分别贡献了31.5%、34.7%、11.3%和22.5%，这与大型量子色动力学模拟结果一致。,斯里拉杰·奈尔,2025/6/9,2025/6/9,,N/A,['高能物理-现象学']
2506.07429v1,并列谓语和量度蕴涵,http://arxiv.org/abs/2506.07429v1,马格里（2016）研究了由联合产生的两个谜题。尽管马格里已经为第二个谜题提出了一个解决方案，但第一个谜题仍未得到解决。这个第一个谜题揭示了量化、集体/并发解释和语境更新维度之间隐藏的相互作用，这些维度尚未得到探索。本质上，问题是某些句子形式，如“一些意大利人来自一个温暖的国家”，当联合使用，如“(只有）一些意大利人来自一个温暖的国家而且是金发”时，听起来不自然，尽管没有明显的替代方案会引发冲突的量级蕴涵。在这篇论文中，我们通过对马格里的第一个谜题在其原始理论框架内的定位，对其进行了概念分析。我们认为，这种奇怪之处源于对联合谓词的集体或并发解读：在例如“(只有）一些意大利人来自一个温暖的国家而且是金发”的例子中，这种解读产生了一种间接的语境矛盾。此外，我们提出，控制量级蕴涵生成的语用机制超出了基于穷尽性语法许可账户所捕捉的内容。,"Ratna Kandala 这个短语看起来像是一个人名。在中文中，我们可以直接按照拼音来翻译，但通常会保留其原名，所以翻译成中文可以是：

拉特纳·坎达拉",2025/6/9,2025/6/9,,N/A,['计算与语言']
